user_id,place_id,rating,name_user,name_places
399,2857,5,Nepal Folk Musical Instrument Museum,Nepal Folk Musical Instrument Museum
400,2857,5,Nepal Folk Musical Instrument Museum,Nepal Folk Musical Instrument Museum
401,2857,5,Nepal Folk Musical Instrument Museum,Nepal Folk Musical Instrument Museum
402,2857,5,Nepal Folk Musical Instrument Museum,Nepal Folk Musical Instrument Museum
403,2857,5,Nepal Folk Musical Instrument Museum,Nepal Folk Musical Instrument Museum
404,2857,4,Nepal Folk Musical Instrument Museum,Nepal Folk Musical Instrument Museum
405,2857,5,Nepal Folk Musical Instrument Museum,Nepal Folk Musical Instrument Museum
406,2857,5,Nepal Folk Musical Instrument Museum,Nepal Folk Musical Instrument Museum
16,3871,5,Siddhakali Temple,Siddhakali Temple
40,3871,5,Siddhakali Temple,Siddhakali Temple
41,3871,5,Siddhakali Temple,Siddhakali Temple
42,3871,5,Siddhakali Temple,Siddhakali Temple
43,3871,5,Siddhakali Temple,Siddhakali Temple
44,3871,5,Siddhakali Temple,Siddhakali Temple
45,3871,5,Siddhakali Temple,Siddhakali Temple
46,3871,5,Siddhakali Temple,Siddhakali Temple
407,468,5,Begnas Lake,Begnas Lake
17,468,5,Begnas Lake,Begnas Lake
408,468,5,Begnas Lake,Begnas Lake
409,468,5,Begnas Lake,Begnas Lake
223,468,5,Begnas Lake,Begnas Lake
410,468,5,Begnas Lake,Begnas Lake
411,468,5,Begnas Lake,Begnas Lake
303,468,5,Begnas Lake,Begnas Lake
412,3362,4,Ram Sita Vivah Mandap,Ram Sita Vivah Mandap
413,3362,2,Ram Sita Vivah Mandap,Ram Sita Vivah Mandap
414,3362,5,Ram Sita Vivah Mandap,Ram Sita Vivah Mandap
415,1439,3,Gopal Fun Park,Gopal Fun Park
416,1439,5,Gopal Fun Park,Gopal Fun Park
417,1439,3,Gopal Fun Park,Gopal Fun Park
418,1439,5,Gopal Fun Park,Gopal Fun Park
419,1439,4,Gopal Fun Park,Gopal Fun Park
420,1439,3,Gopal Fun Park,Gopal Fun Park
421,1439,1,Gopal Fun Park,Gopal Fun Park
422,1439,3,Gopal Fun Park,Gopal Fun Park
423,1681,4,International Meditation Center Hall,International Meditation Center Hall
424,1681,5,International Meditation Center Hall,International Meditation Center Hall
425,1681,4,International Meditation Center Hall,International Meditation Center Hall
426,1681,4,International Meditation Center Hall,International Meditation Center Hall
427,1681,5,International Meditation Center Hall,International Meditation Center Hall
428,1681,5,International Meditation Center Hall,International Meditation Center Hall
429,1681,4,International Meditation Center Hall,International Meditation Center Hall
430,1681,5,International Meditation Center Hall,International Meditation Center Hall
70,1684,4,Iskcon Chitwan,Iskcon Chitwan
431,1684,5,Iskcon Chitwan,Iskcon Chitwan
432,1684,5,Iskcon Chitwan,Iskcon Chitwan
433,1684,4,Iskcon Chitwan,Iskcon Chitwan
434,1684,5,Iskcon Chitwan,Iskcon Chitwan
435,1684,5,Iskcon Chitwan,Iskcon Chitwan
436,1684,5,Iskcon Chitwan,Iskcon Chitwan
437,1684,3,Iskcon Chitwan,Iskcon Chitwan
438,2613,5,Maula Kalika temple,Maula Kalika temple
439,2613,5,Maula Kalika temple,Maula Kalika temple
440,2613,5,Maula Kalika temple,Maula Kalika temple
441,2613,4,Maula Kalika temple,Maula Kalika temple
442,2613,5,Maula Kalika temple,Maula Kalika temple
443,2613,4,Maula Kalika temple,Maula Kalika temple
444,2613,5,Maula Kalika temple,Maula Kalika temple
445,2613,5,Maula Kalika temple,Maula Kalika temple
446,1344,5,GangaJamuna Temple,GangaJamuna Temple
447,1344,5,GangaJamuna Temple,GangaJamuna Temple
448,1344,4,GangaJamuna Temple,GangaJamuna Temple
449,1344,4,GangaJamuna Temple,GangaJamuna Temple
450,1344,5,GangaJamuna Temple,GangaJamuna Temple
451,1344,5,GangaJamuna Temple,GangaJamuna Temple
452,1344,5,GangaJamuna Temple,GangaJamuna Temple
453,1344,5,GangaJamuna Temple,GangaJamuna Temple
439,1021,4,Devghat Dham,Devghat Dham
454,1021,5,Devghat Dham,Devghat Dham
240,1021,5,Devghat Dham,Devghat Dham
455,1021,5,Devghat Dham,Devghat Dham
456,1021,5,Devghat Dham,Devghat Dham
457,1021,4,Devghat Dham,Devghat Dham
181,1021,5,Devghat Dham,Devghat Dham
458,1021,5,Devghat Dham,Devghat Dham
459,1990,5,Kamal Pokhari Park,Kamal Pokhari
410,1990,5,Kamal Pokhari Park,Kamal Pokhari
460,1990,4,Kamal Pokhari Park,Kamal Pokhari
207,1990,4,Kamal Pokhari Park,Kamal Pokhari
461,1990,5,Kamal Pokhari Park,Kamal Pokhari
462,1990,3,Kamal Pokhari Park,Kamal Pokhari
463,1990,3,Kamal Pokhari Park,Kamal Pokhari
464,1990,5,Kamal Pokhari Park,Kamal Pokhari
465,4379,5,Tusa Hiti,Tusa Hiti
266,4379,5,Tusa Hiti,Tusa Hiti
466,4379,5,Tusa Hiti,Tusa Hiti
467,4379,5,Tusa Hiti,Tusa Hiti
33,4379,5,Tusa Hiti,Tusa Hiti
468,4379,5,Tusa Hiti,Tusa Hiti
469,4379,5,Tusa Hiti,Tusa Hiti
470,4379,5,Tusa Hiti,Tusa Hiti
471,2,5, Mayadevi Temple, Mayadevi Temple
472,2,5, Mayadevi Temple, Mayadevi Temple
178,2,5, Mayadevi Temple, Mayadevi Temple
473,2,5, Mayadevi Temple, Mayadevi Temple
10,2,5, Mayadevi Temple, Mayadevi Temple
474,2,5, Mayadevi Temple, Mayadevi Temple
335,2,5, Mayadevi Temple, Mayadevi Temple
475,2,5, Mayadevi Temple, Mayadevi Temple
476,3867,4,Siddha Gufa ,Siddha Gufa 
477,3867,5,Siddha Gufa ,Siddha Gufa 
478,3867,5,Siddha Gufa ,Siddha Gufa 
479,3867,5,Siddha Gufa ,Siddha Gufa 
480,3867,5,Siddha Gufa ,Siddha Gufa 
481,3867,5,Siddha Gufa ,Siddha Gufa 
243,3867,5,Siddha Gufa ,Siddha Gufa 
482,3867,4,Siddha Gufa ,Siddha Gufa 
483,551,5,Bhedetar View Tower,Bhedetar View Tower
484,551,3,Bhedetar View Tower,Bhedetar View Tower
485,551,5,Bhedetar View Tower,Bhedetar View Tower
486,551,5,Bhedetar View Tower,Bhedetar View Tower
487,551,5,Bhedetar View Tower,Bhedetar View Tower
488,551,5,Bhedetar View Tower,Bhedetar View Tower
489,551,3,Bhedetar View Tower,Bhedetar View Tower
302,551,5,Bhedetar View Tower,Bhedetar View Tower
9,4140,5,Taleju Mandir,Taleju Mandir
10,4140,5,Taleju Mandir,Taleju Mandir
11,4140,5,Taleju Mandir,Taleju Mandir
12,4140,5,Taleju Mandir,Taleju Mandir
13,4140,4,Taleju Mandir,Taleju Mandir
14,4140,5,Taleju Mandir,Taleju Mandir
15,4140,5,Taleju Mandir,Taleju Mandir
16,4140,5,Taleju Mandir,Taleju Mandir
490,1653,4,IchhaKamana Mandir,IchhaKamana Mandir
491,1653,5,IchhaKamana Mandir,IchhaKamana Mandir
492,1653,5,IchhaKamana Mandir,IchhaKamana Mandir
493,1653,5,IchhaKamana Mandir,IchhaKamana Mandir
494,1653,4,IchhaKamana Mandir,IchhaKamana Mandir
76,1653,5,IchhaKamana Mandir,IchhaKamana Mandir
495,1653,5,IchhaKamana Mandir,IchhaKamana Mandir
496,1653,4,IchhaKamana Mandir,IchhaKamana Mandir
9,4139,5,Taleju Bhawani Temple,Taleju Bhawani Temple
10,4139,5,Taleju Bhawani Temple,Taleju Bhawani Temple
11,4139,5,Taleju Bhawani Temple,Taleju Bhawani Temple
12,4139,5,Taleju Bhawani Temple,Taleju Bhawani Temple
13,4139,4,Taleju Bhawani Temple,Taleju Bhawani Temple
14,4139,5,Taleju Bhawani Temple,Taleju Bhawani Temple
15,4139,5,Taleju Bhawani Temple,Taleju Bhawani Temple
16,4139,5,Taleju Bhawani Temple,Taleju Bhawani Temple
17,1733,5,Jalbire Jharna,Jalbire Jharna
497,1733,4,Jalbire Jharna,Jalbire Jharna
498,1733,5,Jalbire Jharna,Jalbire Jharna
499,1733,1,Jalbire Jharna,Jalbire Jharna
191,1733,4,Jalbire Jharna,Jalbire Jharna
500,1733,5,Jalbire Jharna,Jalbire Jharna
501,1733,3,Jalbire Jharna,Jalbire Jharna
502,1733,5,Jalbire Jharna,Jalbire Jharna
410,4081,5,Suryabinayak temple,Suryabinayak chowk ( sauurayawainaayaka chaoka)
26,4081,4,Suryabinayak temple,Suryabinayak chowk ( sauurayawainaayaka chaoka)
400,4081,5,Suryabinayak temple,Suryabinayak chowk ( sauurayawainaayaka chaoka)
508,4081,5,Suryabinayak temple,Suryabinayak chowk ( sauurayawainaayaka chaoka)
509,4081,4,Suryabinayak temple,Suryabinayak chowk ( sauurayawainaayaka chaoka)
159,4081,5,Suryabinayak temple,Suryabinayak chowk ( sauurayawainaayaka chaoka)
510,4081,5,Suryabinayak temple,Suryabinayak chowk ( sauurayawainaayaka chaoka)
511,4081,5,Suryabinayak temple,Suryabinayak chowk ( sauurayawainaayaka chaoka)
25,3223,5,Pottery Square of Bhaktapur,Pottery Square 
514,3223,5,Pottery Square of Bhaktapur,Pottery Square 
512,3223,4,Pottery Square of Bhaktapur,Pottery Square 
515,3223,4,Pottery Square of Bhaktapur,Pottery Square 
516,3223,4,Pottery Square of Bhaktapur,Pottery Square 
14,3223,5,Pottery Square of Bhaktapur,Pottery Square 
517,3223,5,Pottery Square of Bhaktapur,Pottery Square 
518,3223,5,Pottery Square of Bhaktapur,Pottery Square 
532,516,5,Bhaktapur Durbar Square,Bhaktapur Durbar Square
533,516,4,Bhaktapur Durbar Square,Bhaktapur Durbar Square
534,516,5,Bhaktapur Durbar Square,Bhaktapur Durbar Square
125,516,5,Bhaktapur Durbar Square,Bhaktapur Durbar Square
535,516,5,Bhaktapur Durbar Square,Bhaktapur Durbar Square
536,516,5,Bhaktapur Durbar Square,Bhaktapur Durbar Square
537,516,5,Bhaktapur Durbar Square,Bhaktapur Durbar Square
538,516,5,Bhaktapur Durbar Square,Bhaktapur Durbar Square
68,2805,2,National Art Museum,National Art Museum
69,2805,4,National Art Museum,National Art Museum
70,2805,4,National Art Museum,National Art Museum
71,2805,5,National Art Museum,National Art Museum
72,2805,4,National Art Museum,National Art Museum
73,2805,4,National Art Museum,National Art Museum
74,2805,3,National Art Museum,National Art Museum
75,2805,5,National Art Museum,National Art Museum
544,1990,5,Kamal pokhari,Kamal Pokhari
361,1990,5,Kamal pokhari,Kamal Pokhari
545,1990,4,Kamal pokhari,Kamal Pokhari
546,1990,4,Kamal pokhari,Kamal Pokhari
547,1990,4,Kamal pokhari,Kamal Pokhari
410,1990,5,Kamal pokhari,Kamal Pokhari
548,1990,5,Kamal pokhari,Kamal Pokhari
549,1990,5,Kamal pokhari,Kamal Pokhari
253,1207,3,Elephant Breeding Center,Elephant Breeding Center
254,1207,1,Elephant Breeding Center,Elephant Breeding Center
255,1207,3,Elephant Breeding Center,Elephant Breeding Center
256,1207,4,Elephant Breeding Center,Elephant Breeding Center
257,1207,5,Elephant Breeding Center,Elephant Breeding Center
258,1207,1,Elephant Breeding Center,Elephant Breeding Center
259,1207,2,Elephant Breeding Center,Elephant Breeding Center
260,1207,4,Elephant Breeding Center,Elephant Breeding Center
550,527,5,Bhaludhunga Religious Tourism Ecological Park,Bhaludhunga Religious Tourism Ecological Park
551,527,4,Bhaludhunga Religious Tourism Ecological Park,Bhaludhunga Religious Tourism Ecological Park
552,527,5,Bhaludhunga Religious Tourism Ecological Park,Bhaludhunga Religious Tourism Ecological Park
553,527,3,Bhaludhunga Religious Tourism Ecological Park,Bhaludhunga Religious Tourism Ecological Park
554,527,4,Bhaludhunga Religious Tourism Ecological Park,Bhaludhunga Religious Tourism Ecological Park
555,527,5,Bhaludhunga Religious Tourism Ecological Park,Bhaludhunga Religious Tourism Ecological Park
556,527,1,Bhaludhunga Religious Tourism Ecological Park,Bhaludhunga Religious Tourism Ecological Park
354,527,5,Bhaludhunga Religious Tourism Ecological Park,Bhaludhunga Religious Tourism Ecological Park
557,530,4,Bhandarkhal Jungle,Bhandarkhal Jungle
558,530,5,Bhandarkhal Jungle,Bhandarkhal Jungle
559,530,4,Bhandarkhal Jungle,Bhandarkhal Jungle
69,530,3,Bhandarkhal Jungle,Bhandarkhal Jungle
560,530,5,Bhandarkhal Jungle,Bhandarkhal Jungle
561,530,4,Bhandarkhal Jungle,Bhandarkhal Jungle
562,530,5,Bhandarkhal Jungle,Bhandarkhal Jungle
563,530,5,Bhandarkhal Jungle,Bhandarkhal Jungle
564,596,5,Bhrikuti Mandap Park,Bhrikuti Mandap Park
565,596,4,Bhrikuti Mandap Park,Bhrikuti Mandap Park
566,596,4,Bhrikuti Mandap Park,Bhrikuti Mandap Park
567,596,3,Bhrikuti Mandap Park,Bhrikuti Mandap Park
568,596,3,Bhrikuti Mandap Park,Bhrikuti Mandap Park
569,596,4,Bhrikuti Mandap Park,Bhrikuti Mandap Park
570,596,4,Bhrikuti Mandap Park,Bhrikuti Mandap Park
571,596,4,Bhrikuti Mandap Park,Bhrikuti Mandap Park
183,172,5,Aqua Freak Nepal,Aqua Freak Nepal
572,172,5,Aqua Freak Nepal,Aqua Freak Nepal
573,172,5,Aqua Freak Nepal,Aqua Freak Nepal
574,172,5,Aqua Freak Nepal,Aqua Freak Nepal
575,172,5,Aqua Freak Nepal,Aqua Freak Nepal
576,172,5,Aqua Freak Nepal,Aqua Freak Nepal
577,172,5,Aqua Freak Nepal,Aqua Freak Nepal
71,172,3,Aqua Freak Nepal,Aqua Freak Nepal
578,3275,4,"Puspalal Birth Place, Ramechhap",Puspalal Birth Place
579,3275,4,"Puspalal Birth Place, Ramechhap",Puspalal Birth Place
580,3275,4,"Puspalal Birth Place, Ramechhap",Puspalal Birth Place
581,3521,5,Sindhuli Gadhi Small Fort,SINDHULI GADHI MAIN GATEWAY
582,3521,5,Sindhuli Gadhi Small Fort,SINDHULI GADHI MAIN GATEWAY
583,3521,5,Sindhuli Gadhi Small Fort,SINDHULI GADHI MAIN GATEWAY
584,3521,5,Sindhuli Gadhi Small Fort,SINDHULI GADHI MAIN GATEWAY
585,3521,3,Sindhuli Gadhi Small Fort,SINDHULI GADHI MAIN GATEWAY
586,3521,5,Sindhuli Gadhi Small Fort,SINDHULI GADHI MAIN GATEWAY
587,3521,5,Sindhuli Gadhi Small Fort,SINDHULI GADHI MAIN GATEWAY
588,3521,5,Sindhuli Gadhi Small Fort,SINDHULI GADHI MAIN GATEWAY
589,1583,5,Hem Narayan Park,Hem Narayan Park
590,1583,5,Hem Narayan Park,Hem Narayan Park
591,1583,4,Hem Narayan Park,Hem Narayan Park
592,1583,1,Hem Narayan Park,Hem Narayan Park
593,1583,5,Hem Narayan Park,Hem Narayan Park
594,1583,5,Hem Narayan Park,Hem Narayan Park
595,1583,5,Hem Narayan Park,Hem Narayan Park
596,1583,3,Hem Narayan Park,Hem Narayan Park
597,1966,3,Kalika Bhagwati Community Forest,Kalika Bhagwati Community Forest
598,1966,4,Kalika Bhagwati Community Forest,Kalika Bhagwati Community Forest
599,1966,5,Kalika Bhagwati Community Forest,Kalika Bhagwati Community Forest
164,4136,5,Taksar Bazar टक्सार बजार,Taksar Bazar Takasaara Bajaara
600,4136,4,Taksar Bazar टक्सार बजार,Taksar Bazar Takasaara Bajaara
601,4136,4,Taksar Bazar टक्सार बजार,Taksar Bazar Takasaara Bajaara
602,4136,3,Taksar Bazar टक्सार बजार,Taksar Bazar Takasaara Bajaara
603,4136,5,Taksar Bazar टक्सार बजार,Taksar Bazar Takasaara Bajaara
604,4136,3,Taksar Bazar टक्सार बजार,Taksar Bazar Takasaara Bajaara
605,4136,4,Taksar Bazar टक्सार बजार,Taksar Bazar Takasaara Bajaara
606,4136,4,Taksar Bazar टक्सार बजार,Taksar Bazar Takasaara Bajaara
607,3924,5,Sindhuligadi Memorial Park,Sindhuligadi Memorial Park
608,3924,5,Sindhuligadi Memorial Park,Sindhuligadi Memorial Park
23,3924,5,Sindhuligadi Memorial Park,Sindhuligadi Memorial Park
310,3924,4,Sindhuligadi Memorial Park,Sindhuligadi Memorial Park
609,3924,5,Sindhuligadi Memorial Park,Sindhuligadi Memorial Park
610,3924,4,Sindhuligadi Memorial Park,Sindhuligadi Memorial Park
611,3924,5,Sindhuligadi Memorial Park,Sindhuligadi Memorial Park
612,3924,3,Sindhuligadi Memorial Park,Sindhuligadi Memorial Park
613,641,5,Birendra Aishwarya Park,Birendra Aishwarya Park
614,641,5,Birendra Aishwarya Park,Birendra Aishwarya Park
615,641,5,Birendra Aishwarya Park,Birendra Aishwarya Park
616,641,5,Birendra Aishwarya Park,Birendra Aishwarya Park
617,641,4,Birendra Aishwarya Park,Birendra Aishwarya Park
619,3492,5,Rudra lake Baglung Nepal,Rudra Lake Baglung Nepal
620,3494,5,Rudraman Gurung Memorial Park(रुद्रमान गुरुङ स्मृतिपार्क,Rudraman Gurung Memorial Park
621,3494,5,Rudraman Gurung Memorial Park(रुद्रमान गुरुङ स्मृतिपार्क,Rudraman Gurung Memorial Park
623,2459,5,Maire khola jharana (Waterfall),Maire khola jharana (Waterfall)
627,1842,4,Jhaukhel pipal boat झाैखेल पिपल बाेट,Jhaukhel pipal boat jhaaaikhaela paipala baaeta
103,1842,5,Jhaukhel pipal boat झाैखेल पिपल बाेट,Jhaukhel pipal boat jhaaaikhaela paipala baaeta
628,1842,5,Jhaukhel pipal boat झाैखेल पिपल बाेट,Jhaukhel pipal boat jhaaaikhaela paipala baaeta
629,1717,5,Jagat Sundar Statue,Jagat Sundar Statue
630,1325,5,Gamcha Pipal Bot,Gamcha Pipal Bottom
631,1325,5,Gamcha Pipal Bot,Gamcha Pipal Bottom
632,1325,3,Gamcha Pipal Bot,Gamcha Pipal Bottom
67,1325,5,Gamcha Pipal Bot,Gamcha Pipal Bottom
633,1325,1,Gamcha Pipal Bot,Gamcha Pipal Bottom
634,1325,5,Gamcha Pipal Bot,Gamcha Pipal Bottom
635,4313,4,Tinkune Park,Tinkune Park
636,4313,4,Tinkune Park,Tinkune Park
637,4313,5,Tinkune Park,Tinkune Park
638,4313,4,Tinkune Park,Tinkune Park
639,4313,4,Tinkune Park,Tinkune Park
640,4313,4,Tinkune Park,Tinkune Park
641,4313,5,Tinkune Park,Tinkune Park
642,4313,5,Tinkune Park,Tinkune Park
643,2368,5,Madan Bhandari Smriti Vatika,Madan Bhandari Memorial Park
644,2368,3,Madan Bhandari Smriti Vatika,Madan Bhandari Memorial Park
645,2368,4,Madan Bhandari Smriti Vatika,Madan Bhandari Memorial Park
646,2368,5,Madan Bhandari Smriti Vatika,Madan Bhandari Memorial Park
647,2368,5,Madan Bhandari Smriti Vatika,Madan Bhandari Memorial Park
648,2368,5,Madan Bhandari Smriti Vatika,Madan Bhandari Memorial Park
112,2368,4,Madan Bhandari Smriti Vatika,Madan Bhandari Memorial Park
649,2368,4,Madan Bhandari Smriti Vatika,Madan Bhandari Memorial Park
650,270,5,BUDDHA PARK Boudhanath,BUDDHA PARK Boudhanath
17,270,5,BUDDHA PARK Boudhanath,BUDDHA PARK Boudhanath
124,270,5,BUDDHA PARK Boudhanath,BUDDHA PARK Boudhanath
651,270,5,BUDDHA PARK Boudhanath,BUDDHA PARK Boudhanath
652,270,4,BUDDHA PARK Boudhanath,BUDDHA PARK Boudhanath
653,270,4,BUDDHA PARK Boudhanath,BUDDHA PARK Boudhanath
654,270,4,BUDDHA PARK Boudhanath,BUDDHA PARK Boudhanath
655,270,5,BUDDHA PARK Boudhanath,BUDDHA PARK Boudhanath
656,4085,5,Suryamukhi Park,Suryamukhi Park
39,4085,5,Suryamukhi Park,Suryamukhi Park
657,4085,5,Suryamukhi Park,Suryamukhi Park
658,4085,5,Suryamukhi Park,Suryamukhi Park
659,4085,5,Suryamukhi Park,Suryamukhi Park
660,4085,2,Suryamukhi Park,Suryamukhi Park
661,4085,4,Suryamukhi Park,Suryamukhi Park
662,4085,4,Suryamukhi Park,Suryamukhi Park
663,342,3,Balaju Park,Balaju Park
664,342,3,Balaju Park,Balaju Park
665,342,5,Balaju Park,Balaju Park
666,342,4,Balaju Park,Balaju Park
667,342,4,Balaju Park,Balaju Park
668,342,5,Balaju Park,Balaju Park
669,342,3,Balaju Park,Balaju Park
565,342,5,Balaju Park,Balaju Park
668,3730,5,Shankha Park,Shankha Park
670,3730,4,Shankha Park,Shankha Park
671,3730,5,Shankha Park,Shankha Park
231,3730,4,Shankha Park,Shankha Park
672,3730,4,Shankha Park,Shankha Park
673,3730,5,Shankha Park,Shankha Park
674,3730,4,Shankha Park,Shankha Park
675,3730,4,Shankha Park,Shankha Park
676,2904,4,New Baneshwor Park,New Baneshwor Park
677,2904,5,New Baneshwor Park,New Baneshwor Park
678,2904,4,New Baneshwor Park,New Baneshwor Park
679,2904,4,New Baneshwor Park,New Baneshwor Park
680,2904,4,New Baneshwor Park,New Baneshwor Park
681,2904,4,New Baneshwor Park,New Baneshwor Park
682,2904,4,New Baneshwor Park,New Baneshwor Park
683,2904,5,New Baneshwor Park,New Baneshwor Park
459,1990,5,Kamal Pokhari Park,Kamal Pokhari
410,1990,5,Kamal Pokhari Park,Kamal Pokhari
460,1990,4,Kamal Pokhari Park,Kamal Pokhari
207,1990,4,Kamal Pokhari Park,Kamal Pokhari
461,1990,5,Kamal Pokhari Park,Kamal Pokhari
462,1990,3,Kamal Pokhari Park,Kamal Pokhari
463,1990,3,Kamal Pokhari Park,Kamal Pokhari
464,1990,5,Kamal Pokhari Park,Kamal Pokhari
684,2787,3,Narayanchaur Park Naxal,Narayanchaur Park Naxal
685,2787,5,Narayanchaur Park Naxal,Narayanchaur Park Naxal
175,2787,4,Narayanchaur Park Naxal,Narayanchaur Park Naxal
686,2787,5,Narayanchaur Park Naxal,Narayanchaur Park Naxal
35,2787,5,Narayanchaur Park Naxal,Narayanchaur Park Naxal
687,2787,5,Narayanchaur Park Naxal,Narayanchaur Park Naxal
688,2787,3,Narayanchaur Park Naxal,Narayanchaur Park Naxal
400,2787,5,Narayanchaur Park Naxal,Narayanchaur Park Naxal
689,1894,4,Jump KTM Indoor Trampoline Park,Jump KTM Indoor Trampoline Park
207,1894,4,Jump KTM Indoor Trampoline Park,Jump KTM Indoor Trampoline Park
690,1894,3,Jump KTM Indoor Trampoline Park,Jump KTM Indoor Trampoline Park
691,1894,5,Jump KTM Indoor Trampoline Park,Jump KTM Indoor Trampoline Park
692,1894,5,Jump KTM Indoor Trampoline Park,Jump KTM Indoor Trampoline Park
693,1894,3,Jump KTM Indoor Trampoline Park,Jump KTM Indoor Trampoline Park
694,1894,2,Jump KTM Indoor Trampoline Park,Jump KTM Indoor Trampoline Park
695,1894,5,Jump KTM Indoor Trampoline Park,Jump KTM Indoor Trampoline Park
696,4106,5,Switzerland Park Aloknagar,Switzerland Park
697,4106,5,Switzerland Park Aloknagar,Switzerland Park
698,4106,1,Switzerland Park Aloknagar,Switzerland Park
699,4106,4,Switzerland Park Aloknagar,Switzerland Park
700,4106,5,Switzerland Park Aloknagar,Switzerland Park
701,4106,5,Switzerland Park Aloknagar,Switzerland Park
702,4106,5,Switzerland Park Aloknagar,Switzerland Park
703,4106,4,Switzerland Park Aloknagar,Switzerland Park
288,2775,5,Namuna Park,Namuna Park
674,2775,4,Namuna Park,Namuna Park
704,2775,5,Namuna Park,Namuna Park
705,2775,5,Namuna Park,Namuna Park
706,2775,4,Namuna Park,Namuna Park
707,2775,5,Namuna Park,Namuna Park
708,2775,5,Namuna Park,Namuna Park
709,2775,5,Namuna Park,Namuna Park
710,2121,4,Khusibu Children Park,Khusibu Children Park
711,2121,4,Khusibu Children Park,Khusibu Children Park
711,2121,5,Khusibu Children Park,Khusibu Children Park
712,2121,5,Khusibu Children Park,Khusibu Children Park
713,2121,5,Khusibu Children Park,Khusibu Children Park
714,2121,5,Khusibu Children Park,Khusibu Children Park
715,2121,3,Khusibu Children Park,Khusibu Children Park
716,2121,5,Khusibu Children Park,Khusibu Children Park
717,608,4,Bhurungkhel Green Park,Bhurungkhel Green Park
718,608,5,Bhurungkhel Green Park,Bhurungkhel Green Park
719,608,4,Bhurungkhel Green Park,Bhurungkhel Green Park
720,608,5,Bhurungkhel Green Park,Bhurungkhel Green Park
721,608,5,Bhurungkhel Green Park,Bhurungkhel Green Park
722,608,5,Bhurungkhel Green Park,Bhurungkhel Green Park
723,608,4,Bhurungkhel Green Park,Bhurungkhel Green Park
724,608,2,Bhurungkhel Green Park,Bhurungkhel Green Park
725,3585,3,Samakhusi Children Park,Samakhusi Children Park
726,3585,5,Samakhusi Children Park,Samakhusi Children Park
727,3585,1,Samakhusi Children Park,Samakhusi Children Park
728,3585,3,Samakhusi Children Park,Samakhusi Children Park
