id,name,address,latitude,longitude,rating,second_word,types
4972,Sunkoshi Rural Municipality,"CV4X+6XR, पुरानो झाँगाझोली 45900, नेपाल",27.4056559,85.8997192,4.5,पुरानो, mosque
4973,Sunakothi Aquarium Shop,"Near, ललितपुर 44700, नेपाल",27.6334967,85.3187553,4.4,ललितपुर, aquarium
4974,Sunkoshi 6 Khalte सुनकोशी 6 खाल्टे,"9X5G+C5C, बि पि राजमार्ग, सितलपाटी 45900, नेपाल",27.3585074,85.9754411,4.1,बि पि राजमार्ग, historic_site
4975,Sunkoshi Tamakoshi Confluence,"9X2J+CP2, बि पि राजमार्ग, सितलपाटी 45900, नेपाल",27.3510085,85.9817693,4.5,बि पि राजमार्ग, trek
4976,Pabitra Church Jakhauli हरिहरपुरगढी 2सिन्धुली,"6G87+QFV, हरिहरपुरगढी 45900, नेपाल",27.2169714,85.5136696,3,हरिहरपुरगढी, church
4977,हरिहरपुरगढी,"हरिहरपुरगढी 45900, नेपाल",27.316667,85.4833331,,नेपाल, tourist_attraction
4978,Hariharpurgadhi Darbar,"8F7P+GR3, हरिहरपुरगढी 45900, नेपाल",27.3137662,85.4870318,4.1,हरिहरपुरगढी, mosque
4979,हरिहरपुरगढी,"हरिहरपुरगढी, नेपाल",27.3364995,85.4537448,,नेपाल, historic_site
4980,Hariharpurgadhi Rural Municipality,"राईगाउँ 45900, नेपाल",27.2338319,85.4949812,4,नेपाल, historic_site
4981,खुसी हरि ट्रेक र अभियान,"जोरपाटी सुन्दरीजल सडक, काठमाडौँ 44600, नेपाल",27.7411214,85.3952625,3.4,काठमाडौँ, trek
4982,shree bengkate shwor temple,"559V+68G, 45900, नेपाल",27.1680031,86.1933617,3.2,45900, hindu_temple
4983,फिक्कल टाकुरा,"57MG+3PW, खोलागाउँ 45900, नेपाल",27.1827298,86.2768434,4.3,खोलागाउँ, picnic
4984,ठुलढुङ्गा,"मध्य पहाडी राजमार्ग, 56300, नेपाल",27.1884327,86.3752118,0,56300, hike
4985,भूत छाँगा,"QM9J+3HW, Maguwa-Khanigaun-Vutchhanga Road, चौतारा 45306, नेपाल",27.7677336,85.6814386,4.5,Maguwa-Khanigaun-Vutchhanga Road, amusement_park
4986,Sidha Santi Church,"QMRP+X9V, चौतारा 45306, नेपाल",27.7924848,85.6859104,0,चौतारा, church
4987,Sangachok Gadhi साँगाचोक गढी,"साँगाचोक 45306, नेपाल",27.6900685,85.710898,4.7,नेपाल, tourist_attraction
4988,चौतारा,"चौतारा, नेपाल",27.7760591,85.6948458,,नेपाल, tourist_attraction
4989,चौतारा साँगाचोकगढी,"चौतारा साँगाचोकगढी, नेपाल",27.7760873,85.6948371,,नेपाल, tourist_attraction
4990,Chautara view point,"QPM7+P6, चौतारा 45306, नेपाल",27.7838824,85.7129083,5,चौतारा, tourist_attraction
4991,"Gairigaun, Chautara Sangachokgadhi","QMGV+CWH, चौतारा 45306, नेपाल",27.7760591,85.6948458,0,चौतारा, tourist_attraction
4992,चौतारा नगरपालिका संयुक्त वडा कार्यालय,"QPJ6+3GW, चौतारा 45306, नेपाल",27.7802375,85.7113687,4.5,चौतारा, mosque
4993,ठूलो पधेरा,"QMV7+JPG, कुनचोक 45306, नेपाल",27.7934454,85.6644287,4,कुनचोक, museum
4994,Ghalegaun Bhagwati Temple,"QPF8+X5G, दोलालघाट-चौतारा राजमार्ग, चौतारा 45306, नेपाल",27.7749352,85.7154395,4,दोलालघाट-चौतारा राजमार्ग, hindu_temple
4995,"Chautara sangachokgadhi municipality-5, sindhupalchok","QMGV+CWG, चौतारा 45306, नेपाल",27.7760625,85.6948125,5,चौतारा, historic_site
4996,Om Park,"RR5M+5MP, बार्‍हबिसे 45308, नेपाल",27.8079581,85.8342102,5,बार्‍हबिसे, park
4997,Jyoti niwash church,"अरनिको राजमार्ग 45314, फुल्पिंग डांडागाउँ 45314, नेपाल",27.74574,85.8025372,5,फुल्पिंग, church
4998,बलेफी,"बलेफी, नेपाल",27.7558763,85.8302087,,नेपाल, mosque
4999,बलेफी गाउँपालिका,"अरनिको राजमार्ग, 45314, नेपाल",27.7318785,85.7800695,3.6,45314, mosque
5000,बलेफी,"बलेफी, यामुनाडाँडा 45314, नेपाल",27.7332628,85.7781977,,यामुनाडाँडा, historic_site
5001,Risal HOME STAY with Trek and Travel,"सुर्यविनायक 44800, नेपाल",27.65785,85.4311829,5,नेपाल, trek
5002,Jure Chhango,"QV8G+986, राम्चे 45302, नेपाल",27.76591,85.8757721,5,राम्चे, hike
5003,Melamchi bus park(Krishna Bhawan),"RHHF+7H8, मेलम्ची, नेपाल",27.8280876,85.5740208,3.7,मेलम्ची, park
5004,Swarnimpur khanepani,"QGMC+CM, शङ्खरापुर, नेपाल",27.7835786,85.521752,0,शङ्खरापुर, amusement_park
5005,शिखरपुर मण्डली,"RH5V+FQG, मेलम्ची, नेपाल",27.8087098,85.5944076,5,मेलम्ची, church
5006,"Tipeni, Melamchi","VH7V+MW4, मेलम्ची, नेपाल",27.864884,85.595244,3.8,मेलम्ची, tourist_attraction
5007,Gufadada,"Melamchi municipality 09, Gufadada 45300, नेपाल",27.8393104,85.62647,4.7,Gufadada, tourist_attraction
5008,मेलम्ची,"मेलम्ची, नेपाल",27.8297283,85.5762108,,नेपाल, mosque
5009,Lamichhane kul mandir & cultural museum,"QGMF+5C4, शङ्खरापुर, नेपाल",27.7837305,85.5251129,4.7,शङ्खरापुर, museum
5010,Sindhupalchok,"RJX5+P2R, मेलम्ची, नेपाल",27.849371,85.6075064,5,मेलम्ची, hindu_temple
5011,चेरिन्जिग मूर्ति (अवलोकितेस्वर/करूणामाया),"मेलम्ची, नेपाल",27.8445884,85.6413727,4.3,नेपाल, monument
5012,Indrawati-10 (forest),"PMV4+WF6, भोटसिपा 45306, नेपाल",27.7447911,85.6561387,2.3,भोटसिपा, park
5013,Moti Masjid Anjuman,"WMH6+34V, Pandit tole Way, थाम्पालकोट, नेपाल",27.9277284,85.6602826,2,Pandit tole Way, mosque
5014,Statue of Guru Padmasambhava,"WGHQ+67, इचोक, नेपाल",27.9281531,85.5381493,4.5,इचोक, monument
5015,Indrawati suspension bridge,"PJ9X+RHM, चाँदनी मण्डन, नेपाल",27.7195903,85.6489182,5,चाँदनी मण्डन, historic_site
5016,ईन्द्रावती नदी,"ईन्द्रावती नदी, मेलम्ची, नेपाल",27.8096241,85.5749989,4.3,मेलम्ची, trek
5017,Muhan Pokhari Water park,"PF3J+WWX, महामञ्जुश्री नगरकोट 44600, नेपाल",27.7048621,85.482351,4,महामञ्जुश्री, amusement_park
5018,Jeevan Jyoti Baptist Church,"Bhakunde 45200, नेपाल",27.5625358,85.6396636,4.2,नेपाल, church
5019,"Jugal Rural Municipality, Office of the Municipal Executive","RQQF+VJV, Unnamed Road, जल्बिरे 45308, नेपाल",27.8397424,85.7739956,4.9,Unnamed Road, mosque
5020,"Jugal View Point, Sindurche","VPGH+59, गोल्चे, नेपाल",27.8754646,85.7283756,3,गोल्चे, historic_site
5021,Jugal Himal Trekking,"Thamel-26, काठमाडौँ 44600, नेपाल",27.7177015,85.3118397,4.8,काठमाडौँ, trek
5022,Khasre Picnic Spot,"RPJM+WJG, 45308, नेपाल",27.832313,85.7340736,5,45308, picnic
5023,Panchpokhari Stupa (MANI Stupa),"2PQ7+JXR, नेपाल",28.039115,85.7148831,3,नेपाल, park
5024,Panchpokhari sindhupalchok,"Panch Pokhari, नेपाल",28.0419964,85.7177061,4.3,नेपाल, tourist_attraction
5025,Panch Pokhari Shiva Temple,"2PV7+F2C, नेपाल",28.0436869,85.7125093,4.7,नेपाल, hindu_temple
5026,thokarpa sunkoshi,"MQPP+M7, ठोकर्पा 45314, नेपाल",27.6866875,85.7856875,5,ठोकर्पा, park
5027,Sindhu sunkoshi namuna oraganic farm,"MQJ3+G6, ठोकर्पा, नेपाल",27.6813314,85.7530071,0,ठोकर्पा, tourist_attraction
5028,सुनकोशी गाउँपालिका कार्यालय,"QR3J+GV8, पाङ्रेटार 45314, नेपाल",27.7538071,85.832139,4,पाङ्रेटार, mosque
5029,"रतनकोट गुरु पद्म सम्भव मुर्ती(Ratankot,Sunkhani,Sunkoshi,Sindhupalchok","PR5P+98W, सुनखानी 45314, नेपाल",27.7084823,85.8358204,0,सुनखानी, hindu_temple
5030,"Sunkoshi-1,Thokarpa","MQJP+C95, ठोकर्पा 45314, नेपाल",27.6810211,85.7859836,5,ठोकर्पा, trek
5031,सुनकोशी एड्भेन्चर रिट्रीट,"Palanchowk Bhagwati, पाँचखाल 45200, नेपाल",27.631382,85.6737369,4.4,पाँचखाल, picnic
5032,Bhotekoshi Park भोतेकोशी पार्क,"2W8W+FXR, शिगात्से विभाग, नेपाल",28.0162391,85.9474058,5,शिगात्से विभाग, park
5033,Bhotekoshi Heli Resort,"Opposite of Last Resort, BungeeJump, अरनिको राजमार्ग, 45304, नेपाल",27.874818,85.8911493,4.5,BungeeJump, amusement_park
5034,Immanuel Bible Missionary Church Thulopalati,"RV3X+FP, बार्‍हबिसे 45302, नेपाल",27.8037574,85.899341,5,बार्‍हबिसे, church
5035,भोटेकोसी बन्जी जम्प,"VVGR+9WV, अरनिको राजमार्ग, लिस्तीकोट 45301, नेपाल",27.8759765,85.8923018,4.6,अरनिको राजमार्ग, tourist_attraction
5036,फोतेङ,"RX5C+8Q9, कर्थली 45302, नेपाल",27.8088905,85.97195,5,कर्थली, museum
5037,Shree Kailashnath Jyoti Lingeshor Mahadev Temple,"WWCM+P69, अरनिको राजमार्ग, फुल्पिङकट्टी 45301, नेपाल",27.921777,85.9331502,0,अरनिको राजमार्ग, hindu_temple
5038,Halhale Picnic park,"PX95+F8, लाँकुरीडाँडा, नेपाल",27.7187028,85.9583261,5,लाँकुरीडाँडा, park
5039,Sristikarta church jaljale,"PWJM+QCJ, पिस्कर 45302, नेपाल",27.7319997,85.9334494,5,पिस्कर, church
5040,लिसंखु,"लिसंखु, नेपाल",27.6633586,85.8383857,,नेपाल, tourist_attraction
5041,"Lisankhu Pakhar Rural Municipality, Office of the Municipal Executive","MVFM+9X2, सरमथली ठोकर्पा सडक, अत्तरपुर, नेपाल",27.6733985,85.8848948,1.3,सरमथली ठोकर्पा सडक, tourist_attraction
5042,लिसङ्खु पाखर,"लिसङ्खु पाखर, नेपाल",27.6382199,85.867862,,नेपाल, tourist_attraction
5043,Lisankhu Pakhar R.M and Sunkoshi R.M Border,"PVC2+3V9, ठुलोपाखर 45314, नेपाल",27.7201678,85.8522461,0,ठुलोपाखर, tourist_attraction
5044,Dhobhan,"MV49+V9J, नेपाल",27.6572065,85.8683874,0,नेपाल, hindu_temple
5045,"Shiva Statue, Biraute, Shailung","JXM6+2PM, भुसाफेदा 45500, नेपाल",27.6326016,85.9618051,3,भुसाफेदा, monument
5046,Guru Padmasambhava Statue,"JRP7+8R9, सानो बांगथली 45200, नेपाल",27.6357832,85.8146022,0,सानो, monument
5047,Buddha park,"घुस्कुन 45302, नेपाल",27.7604449,85.9203748,4.8,नेपाल, park
5048,बार्‍हबिसे,"बार्‍हबिसे 45302, नेपाल",27.8002782,85.9151211,,नेपाल, tourist_attraction
5049,विष्णु मन्दिर,"QWM4+W2X, बार्‍हबिसे 45302, नेपाल",27.7848541,85.9051041,4.5,बार्‍हबिसे, hindu_temple
5050,"Om park , sindhupalchok","RW28+429, बार्‍हबिसे 45302, नेपाल",27.8002782,85.9151211,0,बार्‍हबिसे, hike
5051,Kiul Dunamis Church,"WHH4+VP, किउल, नेपाल",27.9297015,85.5567631,5,किउल, church
5052,pipal dada,"घुस्कुन 45302, नेपाल",27.771316,85.9084982,0,नेपाल, park
5053,श्री त्रिपुरा सुन्दरी माई मन्दिर,"PWH4+45M, तौथली 45302, नेपाल",27.7278268,85.9054085,4.3,तौथली, church
5054,"Tripura Sundari Rural Municipality, Office of the Municipal Executive","PWW7+Q4F, Unnamed Road, पिस्कर 45302, नेपाल",27.7469344,85.9127925,3.5,Unnamed Road, aquarium
5055,सुन्दरी चोक,"M8FG+32G, ललितपुर 44700, नेपाल",27.672681,85.3250881,4.3,ललितपुर, monument
5056,त्रिपुरासुन्दरी,"त्रिपुरासुन्दरी, नेपाल",27.75531,85.8818274,,नेपाल, trek
5057,Lahan Flag Park ( लहान झण्डा पार्क),"लहान रोड 05, लहान 56500, नेपाल",26.7229681,86.4845498,3.9,लहान, park
5058,Tabernacle Church Lahan,"PFH8+448, Church Road, लहान 56500, नेपाल",26.727777,86.4653431,5,Church Road, church
5059,Jama Masjid lahan-19 Charapatti,"MFHM+PQ3, लहान 56500, नेपाल",26.6792674,86.4844351,4,लहान, mosque
5060,MAS ISLAMIC VIDEO,"PFHH+WQ9, Kharukiyanhi, लहान 65500, नेपाल",26.7297844,86.4794698,5,Kharukiyanhi, museum
5061,Fine Art,"लहान रोड 10, लहान 56500, नेपाल",26.7171799,86.4831464,0,लहान, art_gallery
5062,दुर्गा मन्दिर,"PFCJ+5R3, लहान रोड, लहान 56500, नेपाल",26.7203688,86.4820611,4.1,लहान रोड, hindu_temple
5063,धनगढीमाई,"धनगढीमाई, नेपाल",26.7781446,86.365505,,नेपाल, tourist_attraction
5064,विमान संग्रहालय,"PH4Q+W9V, धनगढी 10900, नेपाल",28.7073548,80.5884285,4.1,धनगढी, tourist_attraction
5065,खाेरिया जामा मस्जिद,"Q7XR+PW4, Choharwa Siraha Madar Rd, चन्द्र अयोध्यापुर 56500, नेपाल",26.7991714,86.2923079,4.8,Choharwa Siraha Madar Rd, mosque
5066,Shiv mandir Medhanipur dhangadhimai 1 siraha,"धनगडी 56500, नेपाल",26.7306622,86.43169,5,नेपाल, hindu_temple
5067,Mirchaiya Hill Park,"V62W+3QG, मिर्चैया 56500, नेपाल",26.8500045,86.2470424,4,मिर्चैया, trek
5068,Picnic Spot,"V5JC+254, महेन्द्र राजमार्ग, बधरामल 56500, नेपाल",26.8800029,86.1704576,4.3,महेन्द्र राजमार्ग, picnic
5069,Asianpaints Siraha,"Mahabir chowk, सिराहा 56500, नेपाल",26.6529355,86.2069919,5,सिराहा, art_gallery
5070,Sirha,"M6P4+9QM, सिराहा 56500, नेपाल",26.6859693,86.2069147,4.4,सिराहा, trek
5071,Golbazar Main Chowk,"GolBazar Rd 6, गोलबजार 56500, नेपाल",26.7927541,86.330724,4,गोलबजार, park
5072,"Evangelical Friends Church ,Golbazar","Q8WM+69G, गोलबजार 56500, नेपाल",26.79583,86.3341988,0,गोलबजार, church
5073,Kumbhikhadi Taal,"(golbazar 2), तेतरिया, नेपाल",26.8229955,86.3355999,4.6,तेतरिया, tourist_attraction
5074,"Golbazar,Jama masjid","Q8RH+MGP, गोलबजार 56500, नेपाल",26.7917381,86.3287404,5,गोलबजार, mosque
5075,Lalbabu majhi,"R7QH+V89, मिर्चैया 56500, नेपाल",26.8396743,86.2783474,1,मिर्चैया, museum
