id,name,address,latitude,longitude,rating,second_word,types
,बालाजु उद्यान,"P8M2+GFM, त्रिशुली राजमार्ग, काठमाडौँ 44600, नेपाल",27.7338465,85.3011804,4.1,त्रिशुली राजमार्ग,", park"
,Kul dewata darchula marma,"PRPV+4G6, 10100, नेपाल",29.7352815,80.8437803,0.0,10100,", hindu_temple"
,View point park,"H14, सीटाड 10200, नेपाल",29.618635,80.4763358,5.0,सीटाड 10200,", park"
,लेकम,"लेकम, नेपाल",29.6447995,80.4270627,,नेपाल,", tourist_attraction"
,Deuchula देउचुला local name,"RRMX+F68, अपी 10100, नेपाल",29.8336706,80.8480648,5.0,अपी 10100,", tourist_attraction"
,Dolkar Thanka Arts,"JGJM+5V5, धुलिखेल 45210, नेपाल",27.6303896,85.5347578,5.0,धुलिखेल 45210,", art_gallery"
,Bankada Chormai,"JF3M+PWV, न्वाली 10200, नेपाल",29.6043594,80.4847814,5.0,न्वाली 10200,", hike"
,Dulal Gaun Namuna Pratikshyalaya,"RHP3+583, मेलम्ची, नेपाल",27.8353981,85.5532975,0.0,मेलम्ची,", tourist_attraction"
,Devisthan,"MJC5+F9X, पाँचखाल 45212, नेपाल",27.6712339,85.6084986,4.5,पाँचखाल 45212,", hindu_temple"
,Valentine Hill,"पनौती 45200, नेपाल",27.6234225,85.4801181,4.2,नेपाल,", picnic"
,तारेभीर,"Q9JQ+5FP, गोकर्णेश्वर 44600, नेपाल",27.7804722,85.3887086,4.4,गोकर्णेश्वर 44600,", hike"
,Dhunibeshi,"P57J+927, नौबिसे 45100, नेपाल",27.71367,85.179889,4.1,नौबिसे 45100,", park"
,BCM Milestone Church,"P5FG+V5J, नौबिसे 45100, नेपाल",27.7247262,85.1753292,5.0,नौबिसे 45100,", church"
,Anikesh Gorkhali dada,"Dhading Besi Rajmarga 4, निलकण्ठ 45100, नेपाल",27.8871306,84.9146211,3.0,निलकण्ठ 45100,", tourist_attraction"
,Madarsha Faizur Rasool ﷺ,"M6W8+8V2, पृथ्वी राजमार्ग, चन्द्रागिरी 44600, नेपाल",27.6958214,85.2170229,0.0,पृथ्वी राजमार्ग,", mosque"
,Kalu Pandey Museum,"P69F+33V, चन्द्रागिरी 44600, नेपाल",27.7177652,85.2225815,4.3,चन्द्रागिरी 44600,", museum"
,Naubise dhading,"P5C7+34G Regmi madhu niwas, नौबिसे 45100, नेपाल",27.7210279,85.1630481,0.0,नौबिसे 45100,", hindu_temple"
,कालु पाण्डे समाधि (दहचोक),"P69F+33V, चन्द्रागिरी 44600, नेपाल",27.7177347,85.2226746,4.4,चन्द्रागिरी 44600,", monument"
,धुनीबेंशी,"धुनीबेंशी, नेपाल",27.7175167,85.1624741,,नेपाल,", historic_site"
,स्विजरल्याण्ड पार्क,"P68M+2P6, चन्द्रागिरी 44619, नेपाल",27.7150462,85.2342752,3.9,चन्द्रागिरी 44619,", picnic"
,"Gurdum, Dhunibeshi Municipality Ward No 7","M4WG+H7, नौबिसे 45100, नेपाल",27.6964423,85.1257204,5.0,नौबिसे 45100,", hike"
,nilkantha shahid park,"WV9J+Q95, Pasupati - Simle - Palpa Sadak, निलकण्ठ 45100, नेपाल",27.919385,84.8809984,3.8,Pasupati - Simle - Palpa Sadak,", park"
,विदेशी जल राज्य,"RW43+FVH, Prithivi Rajmarga, पिडा 45112, नेपाल",27.8061991,84.9047438,3.7,Prithivi Rajmarga,", amusement_park"
,Bijay Church Dhading,"WWJH+M89, निलकण्ठ 45100, नेपाल",27.9316687,84.9283732,5.0,निलकण्ठ 45100,", church"
,फुर्के खोला धादिंग जाने पुल,"RR2V+QR3 बस बिसौनी, H04, गजुरी, नेपाल",27.801885,84.8445327,3.6,H04,", tourist_attraction"
,Dhading masjid,"WV6R+QWQ, निलकण्ठ 45100, नेपाल",27.9119707,84.8923636,0.0,निलकण्ठ 45100,", mosque"
,Jurethum View Tower,"निलकण्ठ 45100, नेपाल",27.9080398,84.9363566,3.9,नेपाल,", museum"
,Hari Art Sunchandi,"Bus Ticketing Office, Dhading Besi Rajmarga, निलकण्ठ 45100, नेपाल",27.9111768,84.89258,5.0,Dhading Besi Rajmarga,", art_gallery"
,Nerude mirmire LBSL Branch Office pashupatidanda,"WV7M+V4V, निलकण्ठ 45100, नेपाल",27.9147454,84.8828097,4.7,निलकण्ठ 45100,", hindu_temple"
,Statue of Sankhadhar Sakhwa,"WV6V+C3C, Dhading Besi Rajmarga, निलकण्ठ 45100, नेपाल",27.9111379,84.8927626,0.0,Dhading Besi Rajmarga,", monument"
,Simle,"Dhading, Aarughat Road 9, निलकण्ठ 45100, नेपाल",27.9178957,84.8765332,4.9,Aarughat Road 9,", historic_site"
,NepalOCNTravel - Best Homestay in Nepal,"Dhading Distric Neelkhanta-12 dhading bensi dhading Neelkhanta-12, 45100, नेपाल",27.9152069,84.9062508,5.0,45100,", trek"
,Picnic Spot,"VW98+QH, निलकण्ठ 45100, नेपाल",27.8694746,84.9164564,5.0,निलकण्ठ 45100,", picnic"
,Gurung gau,"Dhading pauwa, निलकण्ठ 45100, नेपाल",27.8907768,84.9090959,5.0,निलकण्ठ 45100,", hike"
,Malekhu Adventure Beach Resort,"सलांग 45100, नेपाल",27.8094856,84.8181254,4.0,नेपाल,", park"
,Male Bagar Church,"WV7V+CC2, निलकण्ठ 45100, नेपाल",27.9135375,84.8934162,3.9,निलकण्ठ 45100,", church"
,सिद्धलेक,"सिद्धलेक, नेपाल",27.8434644,84.84567,,नेपाल,", tourist_attraction"
,Amir Khan Jame Masjid,"RQ5F+XV5, घ्याल्चोक 45100, नेपाल",27.8099003,84.7747662,5.0,घ्याल्चोक 45100,", mosque"
,Third Eye Aqua Hub,"RR4P+7G3, पृथ्वी राजमार्ग, गजुरी 45100, नेपाल",27.805633,84.8362906,0.0,पृथ्वी राजमार्ग,", aquarium"
,Shiva Temple,"Dhadingbesi Hwy 5, निलकण्ठ 45100, नेपाल",27.9105895,84.88774,4.5,निलकण्ठ 45100,", hindu_temple"
,The Trisuli Centre( Rural Heritage Accommodations),"Dhading 45100, नेपाल",27.809628,84.773085,4.1,नेपाल,", picnic"
,Anubhab magar,"2XJW+6PX, 45100, नेपाल",28.0306063,84.9968514,4.7,45100,", park"
,"नाल्मो झरना, Nalmo Falls","23X3+G94, 45100, नेपाल",28.0487713,85.0534565,5.0,45100,", amusement_park"
,"Ulang Paticho Mandali, Khaniyabas 2, Jharlang","424F+XF3, झार्लाङ्ग 45100, नेपाल",28.1073681,85.0237024,5.0,झार्लाङ्ग 45100,", church"
,खनियाबास,"खनियाबास, नेपाल",28.0441086,85.0065717,,नेपाल,", tourist_attraction"
,"गोम्बोङ्जोङ, Gombongjong","22X9+H4, सत्यदेवी 45100, नेपाल",28.0489854,85.017788,5.0,सत्यदेवी 45100,", museum"
,कोहिनुर एक्युरियम,"Guna Kamdev Marg, काठमाडौँ 44600, नेपाल",27.6998874,85.3042867,4.1,काठमाडौँ 44600,", aquarium"
,बच्छलादेवी मन्दिर,"2XRW+R8X, 45100, नेपाल",28.0421234,84.995862,5.0,45100,", hindu_temple"
,Guru Rinpoche statue,"227X+M7, किन्तांग 44900, नेपाल",28.0140257,85.0488343,5.0,किन्तांग 44900,", monument"
,Khaniyabus Piknic Area,"22X7+3P, सत्यदेवी 45100, नेपाल",28.0477027,85.0142827,5.0,सत्यदेवी 45100,", picnic"
,याब्रा ब्रा,"3225+9WR, 45100, नेपाल",28.0509969,85.0097555,5.0,45100,", hike"
,गङ्गा जमुना मन्दिर,"3WQ8+353, Baseri 45100, नेपाल",28.0876291,84.9154189,4.6,Baseri 45100,", park"
,सीम‌‍‍‌बर धारा,"3X4W+JG9, 45100, नेपाल",28.0565263,84.996374,5.0,45100,", amusement_park"
,Choke Church,"32V2+MRV, 45100, नेपाल",28.0942005,85.0020268,5.0,45100,", church"
,कुमारी माइ कृषि तथा पशुपन्छी फर्म,"R3J8+Q7, दुइपिपल 44900, नेपाल",27.8318843,85.0656598,0.0,दुइपिपल 44900,", zoo"
,गङ्गाजमुना गाउँपालिका,"3W7C+49M, 45100, नेपाल",28.0628344,84.9209241,4.3,45100,", historic_site"
,Gumba - Ganga Jamuna View Point,"मनबु 45100, नेपाल",28.1053324,84.9062816,5.0,नेपाल,", hike"
,दिप चौतारा,"Dip Dhading, कल्लेरी 45100, नेपाल",27.8301528,85.0105467,0.0,कल्लेरी 45100,", park"
,Jeshurun Baptish chruch thakre 01,"Q227+RR4, भूमिस्थान 45100, नेपाल",27.7520215,85.0145813,5.0,भूमिस्थान 45100,", church"
,गल्छी बगर रेसोर्ट,"R233+6W5, गोगनपानी 45100, नेपाल",27.8030213,85.0048519,3.9,गोगनपानी 45100,", tourist_attraction"
,Lower Chandretar,"V325+74P, रातमाटे 44900, नेपाल",27.8507033,85.0578411,4.0,रातमाटे 44900,", museum"
,महादेव मन्दिर गल्छी,"R222+GRX, गोगनपानी 45100, नेपाल",27.8013673,85.0020995,3.9,गोगनपानी 45100,", hindu_temple"
,गल्छी,"गल्छी, नेपाल",27.7958244,85.0002668,,नेपाल,", historic_site"
,Galchhi Bazaar,"Q2W2+64C, H04, बैरेनी 45100, नेपाल",27.7958244,85.0002668,3.6,H04,", historic_site"
,Bhanjang,"RX6V+3W, कल्लेरी 45100, नेपाल",27.8101875,84.9948125,4.5,कल्लेरी 45100,", hike"
,Dhading thakre,"P4Q2+GFH, थाक्रे 45100, नेपाल",27.7388154,85.1012477,4.2,थाक्रे 45100,", park"
,Stone Tap/ढुङ्गेधारा,"M9XV+JF8, मध्यपुर ठिमी 44600, नेपाल",27.6990371,85.393706,5.0,मध्यपुर ठिमी 44600,", amusement_park"
,थाक्रे गाउँपालिका,"Q328+2P9, पृथ्वी राजमार्ग, थाक्रे 45100, नेपाल",27.7500399,85.0668564,4.9,पृथ्वी राजमार्ग,", church"
,विष्णु कुण्ड,"M9GM+WG3, मध्यपुर थिमि 44600, नेपाल",27.6773034,85.3838113,4.4,मध्यपुर थिमि 44600,", hindu_temple"
,थाक्रे,"थाक्रे 45100, नेपाल",27.7388154,85.1012477,,नेपाल,", historic_site"
,Hamro danda,"M97P+8VJ, अनन्तलिङ्गेश्वर, नेपाल",27.6633489,85.3871554,5.0,अनन्तलिङ्गेश्वर,", hike"
,Hatigauda,"X2F3+97F Dhading, सम्जोंङ 3, नेपाल",27.9734286,85.003177,0.0,सम्जोंङ 3,", park"
,Semjong Church,"XXMW+F66, सम्जोंङ 45100, नेपाल",27.9836654,84.99553,5.0,सम्जोंङ 45100,", church"
,नेत्रावती डबजोङ,"नेत्रावती डबजोङ, नेपाल",27.9565932,84.996119,,नेपाल,", tourist_attraction"
,Tripura Sundari Mai Temple,"Salyankot VDC,Dhading, Nepal, 45100, नेपाल",27.998862,84.8485665,4.3,Dhading,", hindu_temple"
,"Eternal Life Church Jogimara,Dhading","RM3Q+JF5, जोगीमारा 45100, नेपाल",27.8039494,84.6887448,0.0,जोगीमारा 45100,", church"
,बेनीघाट रोराङ्ग,"बेनीघाट रोराङ्ग, नेपाल",27.7817173,84.8132932,,नेपाल,", tourist_attraction"
,बेनिघाट,"बेनिघाट, नेपाल",27.7923415,84.8046446,,नेपाल,", tourist_attraction"
,"बेनीघाट रोराङ गाउँपालिका, विशालटार","RQ59+7M6, बेनिघाट 45100, नेपाल",27.8081848,84.7691634,4.1,बेनिघाट 45100,", tourist_attraction"
,Foot Bridge,"RR6M+3VG, बेनिघाट 45100, नेपाल",27.8101924,84.8347135,0.0,बेनिघाट 45100,", tourist_attraction"
,Mahadevsthan Temple,"QRR3+WVJ, बेनिघाट 45100, नेपाल",27.7923415,84.8046446,5.0,बेनिघाट 45100,", hindu_temple"
,"Chepang Hill Trek, Nepal","जोगीमारा 45100, नेपाल",27.7878384,84.6619053,3.7,नेपाल,", trek"
,थाम भन्ज्याङ पिकनिक मैदान,"PV6H+87J, पिडा 45100, नेपाल",27.7108456,84.8781304,3.0,पिडा 45100,", picnic"
,Gautar jungle,"RP9W+93J, घ्याल्चोक, नेपाल",27.8184506,84.7451455,5.0,घ्याल्चोक,", hike"
,Gajuri Punaruthan Church गजुरी चर्च,"पृथ्वी राजमार्ग, 45112, नेपाल",27.8041131,84.8811854,0.0,45112,", church"
,Dhading Gajuri Rakshing,"QV74+998, गजुरी 45100, नेपाल",27.7634102,84.8559506,5.0,गजुरी 45100,", tourist_attraction"
,मलेखु पुल,"गजुरी 45100, नेपाल",27.8070017,84.8353298,4.0,नेपाल,", museum"
,Deep Art,"Gajuri Baazar, 45112, नेपाल",27.8053718,84.8808938,5.0,45112,", art_gallery"
,Baruwal gaaun,"QV78+926, गजुरी 45100, नेपाल",27.7634019,84.8650054,0.0,गजुरी 45100,", hindu_temple"
,Gajuri 6 milantar,"QWRM+7C, पिडा 45100, नेपाल",27.7906413,84.9335881,1.5,पिडा 45100,", monument"
,Geo tour ko rukh pulchowk,"QRVJ+QW, बेनिघाट 45100, नेपाल",27.7943835,84.832314,0.0,बेनिघाट 45100,", hike"
,Dhading salyantar गल्छिनडिल,"XQJV+V55, सल्यानटार, नेपाल",27.9821254,84.7929921,4.5,सल्यानटार,", park"
,Tusal Tikre Dhunge Dhara,"M7J7+QGC, चन्द्रागिरी 44600, नेपाल",27.6826905,85.2637788,5.0,चन्द्रागिरी 44600,", amusement_park"
,St. Thomas Believers Eastern Church Salyantar Dhading,"XRX6+2QX, सल्यानटार, नेपाल",27.9976003,84.8120122,0.0,सल्यानटार,", church"
,त्रिपुरा सुन्दरी मन्दिर,"MCFJ+35M, भक्तपुर 44800, नेपाल",27.6726845,85.4304086,4.5,भक्तपुर 44800,", mosque"
,Love Danda (Tripura Sundari Tauthali),"PVQV+GHP, तौथली 45302, नेपाल",27.7388457,85.8939534,5.0,तौथली 45302,", trek"
,"Ruby Valley, Dhading, Nepal","53HM+2FR, 45100, नेपाल",28.1776034,85.0836344,5.0,45100,", park"
,Khading presbyterin church in nepal,"5XHV+6G4, 45100, नेपाल",28.1780016,84.9938346,0.0,45100,", church"
